,text,sentiment,label
313,"['@monzo', 'actual', 'reasons', 'to', 'not', 'get', 'a', 'monzo', 'account', '-', 'they', 'ignore', 'reports', 'about', 'fraud', '-', 'they', 'share', 'your', 'data', 'with', 'companies', 'like', 'facebook', 'and', 'google', '-', 'sometimes', 'their', 'servers', 'go', 'down', 'and', 'you', 'cant', 'access', 'your', 'money', 'for', 'days', '-', 'they', 'are', 'being', 'investigated', 'for', 'financial', 'crimes']",negative,fraud
314,"['@santanderukhelp', 'hi', 'please', 'could', 'you', 'drop', 'me', 'a', 'direct', 'message', 'would', 'like', 'to', 'highlight', 'some', 'poor', 'service', 'i', 'received', 'this', 'morning', 'and', 'ask', 'your', 'advice', 'cheers']",negative,service - general
315,"[""you're"", 'never', 'too', 'young', 'to', 'get', 'financial', 'advice', 'staff', 'from', '@hsbc_uk', 'visited', '@gothicmede', 'yesterday', 'to', 'teach', 'money', 'skills', 'to', 'year', '3', 'and', '4', 'pupils', 'bestfamily', 'arlesey', 'https://t', 'co/57n1rydaua']",positive,activism
316,"['@cooperativebank', 'thanks', 'does', 'the', 'post', 'office', 'provide', 'the', 'paying', 'in', 'slip']",neutral,inquiry
317,"['@santanderukhelp', 'yes', 'it', 'works', 'in', 'shops', 'and', 'online', 'but', 'apparently', 'it', 'was', 'blocked', 'for', 'cash', 'withdrawals', 'ive', 'been', 'told', 'on', 'live', 'chat', 'that', 'theres', 'no', 'block', 'on', 'it', 'so', 'i', 'will', 'try', 'again']",negative,service - general
318,"['@elaineedwards13', '@richardkennedy', '@hsbc_uk', 'i', '*think*', 'we', 'are', 'all', 'systems', 'go']",positive,service - general
319,"['@starlingbank', 'i', 'just', 'want', 'someone', 'to', 'reply', 'to', 'my', 'emails', 'i', 'have', 'been', 'writing', 'i', ""don't"", 'want', 'to', 'have', 'to', 'go', 'through', 'all', 'the', 'website', 'to', 'get', 'to', 'the', 'same', 'place']",negative,service - digital
320,"['@hannahbag', '@barclaysuk', 'maybe', 'due', 'to', 'cyber', 'crap', 'from', 'russia']",negative,activism
321,"['just', 'when', 'you', 'thought', 'spot', 'the', 'man', 'was', 'tricky', 'in', 'their', 'last', 'ad', '@lloydsbank', 'have', 'really', 'upped', 'the', 'ante', 'in', 'their', 'new', 'one', 'i', 'waited', 'until', 'the', 'end', 'expecting', 'it', 'to', 'be', 'for', 'some', 'sort', 'of', 'women', 'in', 'business', 'banking', 'initiative', 'but', 'it', ""wasn't""]",negative,activism
322,"['@revolutapp', ""can't"", 'find', 'the', 'chat']",negative,service - digital
323,"['@natwest_help', '@aoifecunningh13', 'i', 'have', 'dmd', 'you']",neutral,general
324,"['@natwest_help', '@aoifecunningh13', 'i', 'turned', '18', 'on', 'jan', '27th', 'and', 'havent', 'been', 'able', 'to', 'access', 'it']",negative,service - general
325,"['@natwest_help', 'i', 'know', 'we', 'are', 'still', 'in', 'very', 'strange', 'times', 'and', 'pressures', 'are', 'hitting', 'us', 'all', 'hard', 'but', 'closing', 'the', 'haymarket', 'ncl', 'branch', 'and', 'understaffing', 'the', 'other', 'city', 'centre', 'branch', 'is', 'baffling']",negative,service - general
326,"['@halifaxbank', 'false', 'promises', 'by', '@halifaxbank', 'say', 'they', 'will', 'ring', 'you', 'and', ""don't""]",negative,service - general
327,"['@lloydsbank', '@hardeep03036315', 'tried', 'not', 'friend']",negative,service - general
328,"['@santanderukhelp', 'hi', 'could', 'you', 'provide', 'the', 'number', 'to', 'call', 'your', 'authorisation', 'department', 'if', 'im', 'calling', 'from', 'abroad', 'currently', 'on', 'hold', 'for', 'over', '20', 'mins', 'cant', 'get', 'through', 'to', 'the', 'right', 'department']",negative,service - general
329,"['have', 'just', 'ordered', 'my', '$atom', 'cat', 'card', '@revolutapp', 'ibcgang', 'https://t', 'co/iynm5gesue']",positive,service - general
330,"['@revolutapp', ""i'm"", 'sorry', 'but', 'there', 'is', 'no', 'word', 'help', 'm', 'can', 'you', 'just', 'open', 'your', 'dm']",negative,service - digital
331,"['@halifaxbank', 'i', 'remain', 'unhappy', 'and', 'already', 'know', 'the', 'timescales', 'due', 'to', 'this', 'ongoing', 'from', 'december', 'the', 'fact', 'that', 'nothing', 'is', 'being', 'done', 'and', 'no-one', 'to', 'speak', 'to', 'is', 'incredibly', 'frustrating']",negative,service - general
332,"['as', 'soon', 'as', 'we', 'started', 'hiring', 'we', 'realised', '@onfolkhr', 'needed', 'this', 'we', 'get', 'to', 'think', 'what', 'would', 'remove', 'our', 'own', 'employee', 'admin', 'then', 'we', 'build', 'that', 'thing', 'was', 'also', 'true', 'of', '@monzo', 'people', 'working', 'on', 'the', 'product', 'used', 'it', 'daily', '+', 'had', 'the', 'power', 'to', 'improve', 'it', 'super', 'powerful', 'https://t', 'co/9yozpih7cc']",positive,service - general
333,"['@andy31259', '@revolutapp', 'what', 'is', 'this', '@andy31259']",neutral,inquiry
334,"['@rbs_help', 'can', 'you', 'confirm', 'if', 'there', 'are', 'charges', 'using', 'debit', 'card', 'abroad', 'for', 'transactions', 'if', 'you', 'have', 'a', 'graduate', 'account', 'thanks']",neutral,inquiry
335,"['@lbrealdeveloper', '@revolutapp', 'you', 'can', 'customize', 'your', 'revolut', 'card']",positive,service - general
336,"['@cooperativebank', 'i', 'was', 'given', 'another', 'number', 'to', 'call', 'when', 'card', 'is', 'blocked', 'unnecessarily', 'but', 'that', 'number', 'is', 'wrong']",negative,service - general
337,"['@santanderukhelp', 'its', 'now', 'coming', 'up', 'to', '2', 'hours', 'this', 'is', 'just', 'stupid']",negative,service - general
338,"['@divin_kaley', '@natwest_help', 'i', 'got', 'through', 'to', 'them', 'but', 'was', 'on', 'hold', 'for', '2', 'and', 'a', 'half', 'hours', 'and', 'then', 'told', 'me', 'i', 'had', 'to', 'send', 'them', 'a', 'letter', 'to', 'access', 'it', 'x']",negative,service - general
339,"['@santanderukhelp', 'sorted', 'now', 'thank', 'you']",positive,service - general
340,"['@santanderukhelp', 'hopefully', 'i', 'will', 'hear', 'back', 'from', 'them', 'soon', 'as', 'i', 'told', 'them', 'im', 'financially', 'suffering', 'now']",negative,service - general
341,"['@santanderukhelp', '40', 'mins', 'now', 'i', 'want', 'to', 'port', 'my', 'existing', 'mortgage', 'onto', 'another', 'property']",negative,service - general
342,"['@lloydsbank', 'i', 'cant', 'make', 'any', 'payments', 'through', 'you', 'when', 'i', 'click', 'on', 'payments', 'and', 'transfers', 'it', 'just', 'takes', 'me', 'to', 'a', 'blank', 'lloyds', 'page']",negative,service - digital
343,"['lloyds', 'bank', '@lloydsbank', 'also', 'have', 'issues', 'with', 'females', 'a', 'large', 'number', 'of', 'the', 'farms', 'taken', 'by', 'lloyds', 'bsu', 'were', 'owned', 'by', 'women', 'https://t', 'co/mehskrtzfl']",negative,service - general
344,"['@santanderukhelp', 'im', 'trying', 'to', 'book', 'a', 'hotel', 'in', 'germany', 'through', 'https://t', 'co/jjekzxbh5c', '-', 'i', 'verify', 'the', 'payment', 'in', 'the', 'mobile', 'app', 'but', 'when', 'i', 'return', 'to', 'the', 'site', 'to', 'confirm', 'theres', 'no', 'confirmation', 'button', 'on', 'the', 'pop-up', 'so', 'i', 'cant', 'process', 'the', 'payment', 'have', 'tried', 'in', 'four', 'different', 'browsers', 'no', 'confirm']",negative,service - digital
345,"['@natwest_help', 'why', 'can', 'i', 'not', 'register', 'to', 'get', 'online', 'for', 'my', 'daughters', 'ctf', 'i', 'have', 'been', 'trying', 'all', 'week', 'and', 'when', 'i', 'am', 'trying', 'to', 'phone', 'up', 'im', 'on', 'hold', 'for', '2-3', 'hours', 'before', 'giving', 'up', 'beyond', 'a', 'joke', 'im', 'trying', 'to', 'look', 'after', 'her', 'money']",negative,service - digital
346,"['@lloydsbank', 'ok', 'as', 'long', 'as', 'you', ""don't"", 'loose', 'your', 'phone']",negative,service - digital
347,"['our', 'first', 'book', 'the', 'golden', 'decade', 'ahead', 'is', 'dedicated', 'to', 'our', 'co-chair', '@jackdromeymp', '&amp', 'features', ""jack's"", 'last', 'essay', 'along', 'with', 'an', 'incredible', 'group', 'of', 'authors', 'with', 'a', 'wealth', 'of', 'perspectives', 'on', 'the', 'decade', 'ahead', 'the', 'book', 'launches', '7', 'mar', 'at', '@hsbc_uk', 'https://t', 'co/1gpzfbforq', '@liambyrnemp', 'https://t', 'co/ia0qqnox82']",positive,activism
348,"['@revolutapp', 'do', 'you', 'have', 'a', 'customer', 'service', 'number', 'or', 'email']",neutral,inquiry
349,"['@revolutapp', '@revolutapp', 'boycott', 'boycottrevolut', 'ukraine', 'istandwithukraine']",negative,activism
350,"['where', 'is', 'my', 'money', '@asda', '@asdaserviceteam', '@halifaxbank', '@mastercarduk', 'https://t', 'co/aay5gbwtus', 'https://t', 'co/govwrc9cmp']",negative,service - general
351,"['where', 'is', 'my', 'money', '@asda', '@asdaserviceteam', '@halifaxbank', '@mastercarduk', 'https://t', 'co/bj4ytgrzm0']",negative,service - general
352,"['@louisedole', '@joemorris101', '@monzo', 'aye', 'its', 'usually', '250', 'fee', 'feee', 'every', '30', 'days', 'it', 'gets', 'waived', 'if', 'you', 'get', 'your', 'salary', 'paid', 'in', '(or', 'adding', 'money', 'every', '35', 'days)', 'and', 'if', 'you', 'have', 'a', 'dd', 'setup', 'more', 'or', 'less', 'no', 'fees', 'if', 'theyre', 'your', 'main', 'bank']",positive,service - general
353,"['thank', 'you', 'to', 'all', 'the', 'fintechs', 'and', 'other', 'companies', 'that', 'are', 'helping', 'their', 'ukrainian', 'offices', 'employees', 'relocate', 'to', 'safer', 'locations', '@revolutapp', '@solarisbank', '@jake_grammarly', '@amazon', '@glovoken', 'and', 'many', 'others']",positive,activism
354,"['@halifaxbank', 'my', 'wife', 'needs', 'to', 'talk', 'with', 'someone', 'to', 'make', 'an', 'appointment', 'in', 'branch', 'been', 'trying', 'every', 'fifteen', 'minutes', 'since', '9am']",negative,service - general
355,"['@halifaxbank', 'they', 'have', 'already', 'had', 'the', '20', 'the', 'true', 'cost', 'of', 'the', 'transaction', 'yet', 'hold', 'on', 'to', 'an', 'additional', '50', 'stop', 'robbing', 'people', 'times', 'are', 'hard', 'and', 'friends', 'are', 'few', 'wheres', 'my', 'money', '@asdaserviceteam']",negative,service - general
356,"['@halifaxbank', 'hi', 'claire', 'no', 'dm', 'option']",negative,service - digital
357,"['@tsb', 'been', 'trying', 'to', 'get', 'help', 'with', 'the', 'fraud', 'squad', 'absolutely', 'useless', 'all', 'day', 'yesterday', 'on', 'phone', 'to', '8', 'different', 'people', 'only', 'to', 'find', 'out', 'today', 'when', 'in', 'branch', 'that', 'i', 'need', 'to', 'phone', 'again', 'what', 'disappointing', 'service', 'you', 'give', 'been', 'a', 'customer', 'for', 'over', '28', 'years']",negative,fraud
358,"['@hsbc_uk', 'i', 'have', 'been', 'unable', 'to', 'login', 'all', 'day', 'i', 'have', 'called', 'and', 'spent', 'over', 'an', 'hour', 'talking', 'to', 'an', 'agent', 'issue', 'still', 'not', 'resolved']",negative,service - digital
359,"['@santanderukhelp', 'hello', 'youve', 'just', 'sent', 'this', 'message', 'to', 'me', 'i', 'think', 'its', 'a', 'scam', 'you', 'never', 'ever', 'send', 'me', 'texts', 'can', 'you', 'confirm', '-', 'https://t', 'co/etslzxd9fo']",negative,fraud
360,"['@lloydsbank', 'hi', 'ive', 'just', 'dmd', 'you', 'about', 'a', 'possible', 'scam', 'i', 'may', 'have', 'received', 'to', 'see', 'if', 'its', 'legit']",neutral,fraud
361,"['@lloydsbank', 'thanks', ':)', 'all', 'sorted']",positive,service - general
362,"['@anniemouse81', '@ldjbuk', '@monzo', ""it's"", 'the', 'same', 'number', 'as', 'siri', 'used', 'to', 'give', 'for', 'the', 'meaning', 'of', 'life', 'lol']",neutral,general
363,"['@hsbc_uk', 'what', 'a', 'bright', 'idea', '(', ')', 'to', 'replace', 'the', 'digital', 'secure', 'key', 'password', 'with', 'a', 'digital', 'secure', 'key', '6-digit', 'pin', 'easy', 'to', 'remember', 'unique', 'password', 'personal', 'to', 'me', '-', 'will', 'now', 'have', 'to', 'write', 'pin', 'number', 'down', ""'simpler'"", '-', 'really']",negative,service - digital
364,"['@halifaxbank', '@whichmoney', 'budgeting', 'really', 'what', 'amount', 'of', 'money', 'do', 'you', 'think', 'people', 'should', 'budget', 'for', 'after', 'you', 'waste', 'their', 'time', 'and', 'money', 'waiting', '30', 'mins', 'for', 'someone', 'to', 'answer', 'your', 'phone', 'why', 'take', 'advice', 'from', 'an', 'institution', 'that', ""can't"", 'budget', 'to', 'hire', 'enough', 'people', 'to', 'answer', 'the', 'phone']",negative,service - general
365,"['@santanderukhelp', 'in', 'the', 'end', 'i', 'chose', 'a', 'different', 'option', '-', 'pay', 'later', '-', 'and', 'i', ""didn't"", 'get', 'the', 'pop-up', 'so', 'was', 'able', 'to', 'complete', 'the', 'transaction', 'but', 'will', 'have', 'to', 'pay', 'later']",negative,service - general
366,"['@monzo', 'i', 'got', 'the', 'card', 'boo']",positive,service - general
367,"['@lloydsbank', 'avoid', 'this', 'app', 'easily', 'hacked', 'and', 'not', 'at', 'all', 'secure', 'use', 'a', 'computer', 'and', 'stay', 'away', 'from', 'something', 'that', 'appears', 'to', 'be', 'convenient', 'that', 'ultimately', 'is', 'more', 'useful', 'to', 'the', 'bank', 'rather', 'than', 'the', 'customer']",negative,service - digital
368,"['@inasimi_', '@revolutapp', ""i'm"", 'having', 'the', 'same', 'issue', 'been', 'trying', 'to', 'top', 'up', 'my', 'account', 'and', 'it', 'beens', 'declining', 'it', 'and', ""i'm"", 'like', 'ffs']",negative,service - digital
369,"['@revolutapp', 'lets', 'users', 'book', 'trips', 'now', 'pay', 'later', 'https://t', 'co/kbrt5o44ji', 'banking', 'neobank', 'challengerbank', 'digitalbanking', 'bankingapp', 'bnpl', 'onlinebanking', 'mobilebanking', 'digitalpaymements', 'payments', 'financialtechnology', 'financialservices', 'financialsolutions']",positive,service - general
370,"['@asdaserviceteam', '@halifaxbank', 'please', 'just', 'reject', 'this', 'payment', ""i've"", 'been', 'on', 'hold', 'over', '25', 'minutes', 'https://t', 'co/qixu8uqd2y']",negative,service - general
371,"['@halifaxbank', '@robertdyas', '@btl_uk', '@blacks_online', 'would', 'love', 'to', 'talk', 'to', 'you', 'about', 'please', 'join', '@hottershoes', '@waterstonesch', '@waterstones', '@shuropody_', '@frompaperchase', 'who', 'are', 'helping', 'chichester', 'switchoffthelights', 'come', 'on', 'pls', 'https://t', 'co/mlknwoi7ud']",neutral,inquiry
372,"['@santanderukhelp', 'can', 'you', 'tell', 'me', 'why', 'your', 'newport', 'branch', 'is', 'closed', 'at', '15', '10', 'when', 'it', 'says', 'on', 'the', 'door', 'and', 'on', 'your', 'website', 'open', 'till', '16', '30']",negative,service - general
373,"['@revolutapp', 'at', 'this', 'point', 'i', 'would', 'just', 'say', 'to', 'all', 'users', ""don't"", 'trust', 'revolut', 'with', 'your', 'money', 'be', 'ready', 'to', 'see', 'it', 'disappeared', 'very', 'soon', 'and', 'revolut', 'will', 'say', 'their', 'is', 'nothing', 'wrong']",negative,service - general
374,"['@santanderuk', '@santanderukhelp', 'lollll', 'that', 'you', 'are', 'displaying', 'how', 'you', 'are', '11th', 'out', 'of', 'all', 'the', 'banks', 'https://t', 'co/orlax4jawr']",negative,service - general
375,"['the', '@cooperativebank', 'has', 'more', 'than', 'tripled', 'its', 'bonus', 'pot', 'for', 'bankers', 'after', 'a', 'milestone', 'year', 'that', 'resulted', 'in', 'its', 'first', 'profit', 'in', 'a', 'decade', 'read', 'more', 'on', 'the', '@guardian', 'at', 'https://t', 'co/go8u4jmxs4', 'https://t', 'co/hrndl9gsdj']",neutral,investors
376,"['@jamesdelingpole', '@lloydsbank', 'wise', 'or', 'revolut']",neutral,general
377,"[""i've"", 'been', 'with', '@lloydsbank', 'for', 'over', '40', 'years', 'but', ""i've"", 'just', 'had', 'enough', 'of', 'their', ""'security"", ""checks'"", 'which', 'basically', 'mean', 'i', ""can't"", 'conduct', 'any', 'transactions', 'without', 'the', 'fear', 'of', 'my', 'card', 'being', 'suspended', 'any', 'recommended', 'banks', 'i', 'should', 'move', 'to']",negative,service - general
378,"['@lloydsbank', 'i', 'am', 'thank', 'you']",neutral,general
379,"['@lloydsbank', 'i', 'wonder', 'if', 'youd', 'consider', 'lifting', 'foreign', 'bank', 'transfer', 'fees', 'for', 'ukraine', 'given', 'the', 'situation', 'a', '9', '50', 'fee', 'for', 'sending', 'money', 'is', 'a', 'little', 'on', 'the', 'nose', 'given', 'what', 'is', 'happening']",neutral,activism
380,"['@jamesdelingpole', '@lloydsbank', 'theyre', 'all', 'utter', 'shite', 'spend', 'more', 'money', 'on', 'ads', 'telling', 'you', 'how', 'much', 'the', 'care', 'whilst', 'hiking', 'charges', 'closing', 'branches', 'and', 'generally', 'beingshite', 'and', 'heartless']",negative,service - general
381,"['give', 'it', 'back', ""it's"", 'not', 'yours', '@halifaxbank', '@asdaserviceteam', 'https://t', 'co/ocic8cf036']",negative,service - general
382,"['@jamesdelingpole', '@lloydsbank', 'starling']",neutral,inquiry
383,"['@jamesdelingpole', '@lloydsbank', 'had', 'much', 'the', 'same', 'with', '@aib_ni', 'went', 'to', '2', 'of', 'the', 'remaining5branches', 'and', 'they', 'were', 'not', 'much', 'help', 'at', 'all', 'paypal', 'seems', 'to', 'work', 'for', 'what', 'i', 'was', 'trying', 'to', 'book']",neutral,inquiry
384,"['@jamesdelingpole', '@lloydsbank', 'any', 'bank', 'using', '@complyadvantage', 'will', 'have', 'fewer', 'unnecessary', 'compliance', 'checks', 'and', 'better', 'overall', 'security', 'e', 'g', '@imaginecurve', 'and', 'many', 'more', 'on', 'our', 'website', 'https://t', 'co/ersn2gjux8']",neutral,general
385,"['@songbirdcomm', '@revolutapp', 'come', 'on', 'and', 'just', 'give', 'them', 'to', 'us']",neutral,general
386,"['@keyfun72lucas', '@jamesdelingpole', '@lloydsbank', ""i'd"", 'go', 'nationwide', 'too']",neutral,general
387,"['@jamesdelingpole', '@lloydsbank', 'nationwide', 'moved', 'to', 'them', 'from', 'hsbc', 'after', 'they', 'blocked', 'access', 'to', 'my', 'account', 'and', 'wouldnt', 'unlock', 'for', '48', 'despite', 'me', 'proving', 'my', 'security', 'details']",negative,service - general
388,"['@santanderukhelp', 'yes', 'but', 'from', 'a', 'different', 'number']",neutral,general
389,"['@jamesdelingpole', '@lloydsbank', 'mrs', 'davitt', 'has', 'had', 'the', 'same', 'we', 'have', 'no', 'mobile', 'signal', 'at', 'our', 'house', 'which', 'makes', 'it', 'all', 'worse', 'she', 'can', 'now', 'use', 'her', 'fingerprint', 'to', 'help', 'out', 'via', 'their', 'app', 'still', 'not', 'ideal']",negative,service - digital
390,"['@jamesdelingpole', '@lloydsbank', 'starling', '-', 'top', 'choice', 'of', 'which']",positive,service - general
391,"['@jamesdelingpole', '@lloydsbank', 'starling', 'all', 'day', 'long', 'first', 'class']",positive,service - general
392,"['@unrulyunited1', '@monzo', '@fruitpunchl', 'get', 'out', 'the', 'money', 'darg']",neutral,general
393,"['@jamesdelingpole', '@lloydsbank', 'metro', 'bank', 'if', ""you've"", 'got', 'one', 'up', 'there', 'in', 'the', 'turnip', 'fields']",neutral,general
394,"['@lloydsbank', 'ok', 'thats', 'great', 'thank', 'you', 'very', 'much', 'for', 'your', 'help']",positive,service - general
